Isotropic, class F                      
 
 
B    1000
   292.5    62.5    77.5     1.0
   292.5    82.5    82.5     1.0
   297.5    27.5     2.5     1.0
   297.5    57.5     7.5     1.0
   297.5    72.5    12.5     1.0
   297.5    12.5    22.5     1.0
   297.5    47.5    27.5     1.0
   297.5    67.5    32.5     1.0
   297.5    82.5    37.5     1.0
   297.5    37.5    47.5     1.0
   297.5    62.5    52.5     1.0
   297.5    77.5    57.5     1.0
   297.5    22.5    67.5     1.0
   297.5    52.5    72.5     1.0
   297.5    72.5    77.5     1.0
   297.5    87.5    82.5     1.0
   302.5    42.5     2.5     1.0
   302.5    62.5     7.5     1.0
   302.5    82.5    12.5     1.0
   302.5    32.5    22.5     1.0
   302.5    57.5    27.5     1.0
   302.5    77.5    32.5     1.0
   302.5    17.5    42.5     1.0
   302.5    47.5    47.5     1.0
   302.5    67.5    52.5     1.0
   302.5    87.5    57.5     1.0
   302.5    42.5    67.5     1.0
   302.5    62.5    72.5     1.0
   302.5    82.5    77.5     1.0
   302.5    27.5    87.5     1.0
   307.5    52.5     2.5     1.0
   307.5    72.5     7.5     1.0
   307.5    12.5    17.5     1.0
   307.5    47.5    22.5     1.0
   307.5    67.5    27.5     1.0
   307.5    82.5    32.5     1.0
   307.5    37.5    42.5     1.0
   307.5    57.5    47.5     1.0
   307.5    77.5    52.5     1.0
   307.5    22.5    62.5     1.0
   307.5    52.5    67.5     1.0
   307.5    72.5    72.5     1.0
   307.5    87.5    77.5     1.0
   307.5    42.5    87.5     1.0
   312.5    62.5     2.5     1.0
   312.5    82.5     7.5     1.0
   312.5    32.5    17.5     1.0
   312.5    57.5    22.5     1.0
   312.5    77.5    27.5     1.0
   312.5    17.5    37.5     1.0
   312.5    47.5    42.5     1.0
   312.5    67.5    47.5     1.0
   312.5    87.5    52.5     1.0
   312.5    42.5    62.5     1.0
   312.5    62.5    67.5     1.0
   312.5    82.5    72.5     1.0
   312.5    27.5    82.5     1.0
   312.5    52.5    87.5     1.0
   317.5    72.5     2.5     1.0
   317.5     7.5    12.5     1.0
   317.5    47.5    17.5     1.0
   317.5    67.5    22.5     1.0
   317.5    82.5    27.5     1.0
   317.5    37.5    37.5     1.0
   317.5    57.5    42.5     1.0
   317.5    77.5    47.5     1.0
   317.5    22.5    57.5     1.0
   317.5    52.5    62.5     1.0
   317.5    72.5    67.5     1.0
   317.5    87.5    72.5     1.0
   317.5    42.5    82.5     1.0
   317.5    62.5    87.5     1.0
   322.5    82.5     2.5     1.0
   322.5    32.5    12.5     1.0
   322.5    57.5    17.5     1.0
   322.5    77.5    22.5     1.0
   322.5    17.5    32.5     1.0
   322.5    47.5    37.5     1.0
   322.5    67.5    42.5     1.0
   322.5    87.5    47.5     1.0
   322.5    37.5    57.5     1.0
   322.5    62.5    62.5     1.0
   322.5    77.5    67.5     1.0
   322.5    27.5    77.5     1.0
   322.5    52.5    82.5     1.0
   322.5    72.5    87.5     1.0
   327.5     7.5     7.5     1.0
   327.5    47.5    12.5     1.0
   327.5    67.5    17.5     1.0
   327.5    82.5    22.5     1.0
   327.5    37.5    32.5     1.0
   327.5    57.5    37.5     1.0
   327.5    77.5    42.5     1.0
   327.5    22.5    52.5     1.0
   327.5    52.5    57.5     1.0
   327.5    72.5    62.5     1.0
   327.5    87.5    67.5     1.0
   327.5    42.5    77.5     1.0
   327.5    62.5    82.5     1.0
   327.5    82.5    87.5     1.0
   332.5    32.5     7.5     1.0
   332.5    57.5    12.5     1.0
   332.5    77.5    17.5     1.0
   332.5    17.5    27.5     1.0
   332.5    47.5    32.5     1.0
   332.5    67.5    37.5     1.0
   332.5    87.5    42.5     1.0
   332.5    37.5    52.5     1.0
   332.5    62.5    57.5     1.0
   332.5    77.5    62.5     1.0
   332.5    27.5    72.5     1.0
   332.5    52.5    77.5     1.0
   332.5    72.5    82.5     1.0
   337.5     2.5     2.5     1.0
   337.5    47.5     7.5     1.0
   337.5    67.5    12.5     1.0
   337.5    82.5    17.5     1.0
   337.5    37.5    27.5     1.0
   337.5    57.5    32.5     1.0
   337.5    77.5    37.5     1.0
   337.5    22.5    47.5     1.0
   337.5    52.5    52.5     1.0
   337.5    72.5    57.5     1.0
   337.5    87.5    62.5     1.0
   337.5    42.5    72.5     1.0
   337.5    62.5    77.5     1.0
   337.5    82.5    82.5     1.0
   342.5    32.5     2.5     1.0
   342.5    57.5     7.5     1.0
   342.5    72.5    12.5     1.0
   342.5    17.5    22.5     1.0
   342.5    47.5    27.5     1.0
   342.5    67.5    32.5     1.0
   342.5    87.5    37.5     1.0
   342.5    37.5    47.5     1.0
   342.5    62.5    52.5     1.0
   342.5    77.5    57.5     1.0
   342.5    27.5    67.5     1.0
   342.5    52.5    72.5     1.0
   342.5    72.5    77.5     1.0
   342.5    87.5    82.5     1.0
   347.5    47.5     2.5     1.0
   347.5    67.5     7.5     1.0
   347.5    82.5    12.5     1.0
   347.5    37.5    22.5     1.0
   347.5    57.5    27.5     1.0
   347.5    77.5    32.5     1.0
   347.5    22.5    42.5     1.0
   347.5    52.5    47.5     1.0
   347.5    72.5    52.5     1.0
   347.5    87.5    57.5     1.0
   347.5    42.5    67.5     1.0
   347.5    62.5    72.5     1.0
   347.5    82.5    77.5     1.0
   347.5    32.5    87.5     1.0
   352.5    57.5     2.5     1.0
   352.5    72.5     7.5     1.0
   352.5    12.5    17.5     1.0
   352.5    47.5    22.5     1.0
   352.5    67.5    27.5     1.0
   352.5    87.5    32.5     1.0
   352.5    37.5    42.5     1.0
   352.5    62.5    47.5     1.0
   352.5    77.5    52.5     1.0
   352.5    27.5    62.5     1.0
   352.5    52.5    67.5     1.0
   352.5    72.5    72.5     1.0
   352.5    87.5    77.5     1.0
   352.5    42.5    87.5     1.0
   357.5    67.5     2.5     1.0
   357.5    82.5     7.5     1.0
   357.5    32.5    17.5     1.0
   357.5    57.5    22.5     1.0
   357.5    77.5    27.5     1.0
   357.5    22.5    37.5     1.0
   357.5    52.5    42.5     1.0
   357.5    72.5    47.5     1.0
   357.5    87.5    52.5     1.0
   357.5    42.5    62.5     1.0
   357.5    62.5    67.5     1.0
   357.5    82.5    72.5     1.0
   357.5    32.5    82.5     1.0
   357.5    57.5    87.5     1.0
